location_name,iso3,year,domain,adverse_z,peer_reference,indicator_group,profile_2023,marked_adverse_z_gt_0_5
Malawi,MWI,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Malawi,MWI,2023,Health resources,0.6638411312869813,same-year SDI-quintile peers,Health resources,Structural high,True
Mauritius,MUS,2023,Household energy/HAP,-0.5108670331334483,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Mauritius,MUS,2023,Ambient PM2.5,-0.1170126973939495,same-year SDI-quintile peers,Ambient PM2.5,Double-high,False
Mauritius,MUS,2023,Climate/transmission,1.0872795766262202,same-year SDI-quintile peers,Climate/transmission,Double-high,True
Mauritius,MUS,2023,WASH,-0.2337802811760375,same-year SDI-quintile peers,WASH,Double-high,False
Mauritius,MUS,2023,Immunisation/UHC,-0.0760467279030517,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Mauritius,MUS,2023,HIV/TB,-0.357315150251107,same-year SDI-quintile peers,HIV/TB,Double-high,False
Mauritius,MUS,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Mauritius,MUS,2023,Health resources,0.8728871132457787,same-year SDI-quintile peers,Health resources,Double-high,True
Mozambique,MOZ,2023,Household energy/HAP,0.822226847254006,same-year SDI-quintile peers,Household energy/HAP,Neither,True
Mozambique,MOZ,2023,Ambient PM2.5,-1.0987229466455444,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Mozambique,MOZ,2023,Climate/transmission,-0.2157273049889983,same-year SDI-quintile peers,Climate/transmission,Neither,False
Mozambique,MOZ,2023,WASH,0.3855510755934354,same-year SDI-quintile peers,WASH,Neither,False
Mozambique,MOZ,2023,Immunisation/UHC,0.3029802102544876,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Mozambique,MOZ,2023,HIV/TB,1.9345901525286764,same-year SDI-quintile peers,HIV/TB,Neither,True
Mozambique,MOZ,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Mozambique,MOZ,2023,Health resources,0.4043501523511671,same-year SDI-quintile peers,Health resources,Neither,False
Rwanda,RWA,2023,Household energy/HAP,0.4038000553742331,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Rwanda,RWA,2023,Ambient PM2.5,0.3425830099941687,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Rwanda,RWA,2023,Climate/transmission,-0.8506854405388617,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Rwanda,RWA,2023,WASH,-0.4659122390726059,same-year SDI-quintile peers,WASH,Structural high,False
Rwanda,RWA,2023,Immunisation/UHC,-1.0947560871899151,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Rwanda,RWA,2023,HIV/TB,-0.45754361455409,same-year SDI-quintile peers,HIV/TB,Structural high,False
Rwanda,RWA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Rwanda,RWA,2023,Health resources,0.4111255050762191,same-year SDI-quintile peers,Health resources,Structural high,False
Seychelles,SYC,2023,Household energy/HAP,-0.7266353366897986,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Seychelles,SYC,2023,Ambient PM2.5,-0.4116884689491255,same-year SDI-quintile peers,Ambient PM2.5,Double-high,False
Seychelles,SYC,2023,Climate/transmission,1.4020120302546193,same-year SDI-quintile peers,Climate/transmission,Double-high,True
Seychelles,SYC,2023,WASH,0.0380104109344574,same-year SDI-quintile peers,WASH,Double-high,False
Seychelles,SYC,2023,Immunisation/UHC,-0.3881467535842666,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Seychelles,SYC,2023,HIV/TB,-0.1202601773945429,same-year SDI-quintile peers,HIV/TB,Double-high,False
Seychelles,SYC,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Seychelles,SYC,2023,Health resources,0.44502758841689,same-year SDI-quintile peers,Health resources,Double-high,False
Somalia,SOM,2023,Household energy/HAP,1.2003157665360191,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Somalia,SOM,2023,Ambient PM2.5,-0.7870728535940125,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Somalia,SOM,2023,Climate/transmission,-0.0617397230928746,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Somalia,SOM,2023,WASH,-0.0217212137233565,same-year SDI-quintile peers,WASH,Structural high,False
Somalia,SOM,2023,Immunisation/UHC,1.3504205774802156,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Somalia,SOM,2023,HIV/TB,-0.429661933877558,same-year SDI-quintile peers,HIV/TB,Structural high,False
Somalia,SOM,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Somalia,SOM,2023,Health resources,1.0831084818686498,same-year SDI-quintile peers,Health resources,Structural high,True
United Republic of Tanzania,TZA,2023,Household energy/HAP,0.1628625258874204,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
United Republic of Tanzania,TZA,2023,Ambient PM2.5,-0.6816690420645394,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
United Republic of Tanzania,TZA,2023,Climate/transmission,-0.4938067399697257,same-year SDI-quintile peers,Climate/transmission,Structural high,False
United Republic of Tanzania,TZA,2023,WASH,0.4679067040424703,same-year SDI-quintile peers,WASH,Structural high,False
United Republic of Tanzania,TZA,2023,Immunisation/UHC,-0.3492130408948839,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
United Republic of Tanzania,TZA,2023,HIV/TB,0.1714600080937832,same-year SDI-quintile peers,HIV/TB,Structural high,False
United Republic of Tanzania,TZA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
United Republic of Tanzania,TZA,2023,Health resources,0.5130196253396794,same-year SDI-quintile peers,Health resources,Structural high,True
Uganda,UGA,2023,Household energy/HAP,0.4684166205498625,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Uganda,UGA,2023,Ambient PM2.5,0.0326775878057468,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Uganda,UGA,2023,Climate/transmission,-0.2001059473107057,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Uganda,UGA,2023,WASH,0.7984128718408663,same-year SDI-quintile peers,WASH,Structural high,True
Uganda,UGA,2023,Immunisation/UHC,-0.8333406711464568,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Uganda,UGA,2023,HIV/TB,0.436244282206646,same-year SDI-quintile peers,HIV/TB,Structural high,False
Uganda,UGA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Uganda,UGA,2023,Health resources,0.5762747258911026,same-year SDI-quintile peers,Health resources,Structural high,True
Zambia,ZMB,2023,Household energy/HAP,-0.0373371687565443,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Zambia,ZMB,2023,Ambient PM2.5,-0.6769418132568462,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Zambia,ZMB,2023,Climate/transmission,-1.198086956644442,same-year SDI-quintile peers,Climate/transmission,Neither,False
Zambia,ZMB,2023,WASH,0.1436095600920002,same-year SDI-quintile peers,WASH,Neither,False
Zambia,ZMB,2023,Immunisation/UHC,-0.9771593132326212,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Zambia,ZMB,2023,HIV/TB,1.3822546214942562,same-year SDI-quintile peers,HIV/TB,Neither,True
Zambia,ZMB,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Zambia,ZMB,2023,Health resources,-0.1857370357981871,same-year SDI-quintile peers,Health resources,Neither,False
Botswana,BWA,2023,Household energy/HAP,0.4644511610659167,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Botswana,BWA,2023,Ambient PM2.5,-0.7974031710863474,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Botswana,BWA,2023,Climate/transmission,-0.9452629914513788,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Botswana,BWA,2023,WASH,1.958341437001115,same-year SDI-quintile peers,WASH,Excess-only,True
Botswana,BWA,2023,Immunisation/UHC,0.1133778189183132,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Botswana,BWA,2023,HIV/TB,1.9554147823843036,same-year SDI-quintile peers,HIV/TB,Excess-only,True
Botswana,BWA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Botswana,BWA,2023,Health resources,0.7140276269875105,same-year SDI-quintile peers,Health resources,Excess-only,True
Lesotho,LSO,2023,Household energy/HAP,-0.7789249165234687,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Lesotho,LSO,2023,Ambient PM2.5,-0.2762736204848867,same-year SDI-quintile peers,Ambient PM2.5,Double-high,False
Lesotho,LSO,2023,Climate/transmission,-2.596445163049067,same-year SDI-quintile peers,Climate/transmission,Double-high,False
Lesotho,LSO,2023,WASH,-0.2445642995495124,same-year SDI-quintile peers,WASH,Double-high,False
Lesotho,LSO,2023,Immunisation/UHC,-0.8171558206088919,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Lesotho,LSO,2023,HIV/TB,3.582232904844264,same-year SDI-quintile peers,HIV/TB,Double-high,True
Lesotho,LSO,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Lesotho,LSO,2023,Health resources,-1.1416801476896536,same-year SDI-quintile peers,Health resources,Double-high,False
Namibia,NAM,2023,Household energy/HAP,-0.4216254499545193,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Namibia,NAM,2023,Ambient PM2.5,-0.5395768170113404,same-year SDI-quintile peers,Ambient PM2.5,Double-high,False
Namibia,NAM,2023,Climate/transmission,-0.6901385340663988,same-year SDI-quintile peers,Climate/transmission,Double-high,False
Namibia,NAM,2023,WASH,1.027750819624486,same-year SDI-quintile peers,WASH,Double-high,True
Namibia,NAM,2023,Immunisation/UHC,-0.1181741921141042,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Namibia,NAM,2023,HIV/TB,0.9681261307102784,same-year SDI-quintile peers,HIV/TB,Double-high,True
Namibia,NAM,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Namibia,NAM,2023,Health resources,-0.0117683042188777,same-year SDI-quintile peers,Health resources,Double-high,False
South Africa,ZAF,2023,Household energy/HAP,0.0705794669110119,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
South Africa,ZAF,2023,Ambient PM2.5,0.9624421223568668,same-year SDI-quintile peers,Ambient PM2.5,Double-high,True
South Africa,ZAF,2023,Climate/transmission,-0.8616311931127356,same-year SDI-quintile peers,Climate/transmission,Double-high,False
South Africa,ZAF,2023,WASH,1.834350210855309,same-year SDI-quintile peers,WASH,Double-high,True
South Africa,ZAF,2023,Immunisation/UHC,0.24381132697629,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
South Africa,ZAF,2023,HIV/TB,3.415189516857467,same-year SDI-quintile peers,HIV/TB,Double-high,True
South Africa,ZAF,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
South Africa,ZAF,2023,Health resources,0.2274089310905289,same-year SDI-quintile peers,Health resources,Double-high,False
Eswatini,SWZ,2023,Household energy/HAP,-0.4497707664978668,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Eswatini,SWZ,2023,Ambient PM2.5,-0.3452796434739442,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Eswatini,SWZ,2023,Climate/transmission,-0.5002489524546213,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Eswatini,SWZ,2023,WASH,0.7796995741828133,same-year SDI-quintile peers,WASH,Structural high,True
Eswatini,SWZ,2023,Immunisation/UHC,-0.2418553703225146,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Eswatini,SWZ,2023,HIV/TB,2.002505520321004,same-year SDI-quintile peers,HIV/TB,Structural high,True
Eswatini,SWZ,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Eswatini,SWZ,2023,Health resources,0.0492370350165058,same-year SDI-quintile peers,Health resources,Structural high,False
Zimbabwe,ZWE,2023,Household energy/HAP,-0.1951643757485567,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Zimbabwe,ZWE,2023,Ambient PM2.5,-1.0143979338571294,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Zimbabwe,ZWE,2023,Climate/transmission,-1.4106691004470735,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Zimbabwe,ZWE,2023,WASH,0.3584672169260486,same-year SDI-quintile peers,WASH,Structural high,False
Zimbabwe,ZWE,2023,Immunisation/UHC,-0.923586252824274,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Zimbabwe,ZWE,2023,HIV/TB,1.1990695505922624,same-year SDI-quintile peers,HIV/TB,Structural high,True
Zimbabwe,ZWE,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Zimbabwe,ZWE,2023,Health resources,0.2921826369670506,same-year SDI-quintile peers,Health resources,Structural high,False
Benin,BEN,2023,Household energy/HAP,0.2153193525991134,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Benin,BEN,2023,Ambient PM2.5,0.5786618435935282,same-year SDI-quintile peers,Ambient PM2.5,Structural high,True
Benin,BEN,2023,Climate/transmission,0.8697143975408318,same-year SDI-quintile peers,Climate/transmission,Structural high,True
Benin,BEN,2023,WASH,0.5855744062262207,same-year SDI-quintile peers,WASH,Structural high,True
Benin,BEN,2023,Immunisation/UHC,0.5250652254750341,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Benin,BEN,2023,HIV/TB,-0.7395080466167174,same-year SDI-quintile peers,HIV/TB,Structural high,False
Benin,BEN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Benin,BEN,2023,Health resources,0.3272323769567403,same-year SDI-quintile peers,Health resources,Structural high,False
Burkina Faso,BFA,2023,Household energy/HAP,0.2946038201606396,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Burkina Faso,BFA,2023,Ambient PM2.5,0.4278411212991752,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Burkina Faso,BFA,2023,Climate/transmission,0.1497203822067264,same-year SDI-quintile peers,Climate/transmission,Neither,False
Burkina Faso,BFA,2023,WASH,1.0152444733396724,same-year SDI-quintile peers,WASH,Neither,True
Burkina Faso,BFA,2023,Immunisation/UHC,-0.6470874147695383,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Burkina Faso,BFA,2023,HIV/TB,-0.7129640478792798,same-year SDI-quintile peers,HIV/TB,Neither,False
Burkina Faso,BFA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Burkina Faso,BFA,2023,Health resources,-0.0248101907203096,same-year SDI-quintile peers,Health resources,Neither,False
Cameroon,CMR,2023,Household energy/HAP,-0.5056923395967174,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Cameroon,CMR,2023,Ambient PM2.5,1.6100652636469308,same-year SDI-quintile peers,Ambient PM2.5,Structural high,True
Cameroon,CMR,2023,Climate/transmission,0.3098095621752806,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Cameroon,CMR,2023,WASH,-0.0259276397605802,same-year SDI-quintile peers,WASH,Structural high,False
Cameroon,CMR,2023,Immunisation/UHC,0.0109843146391806,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Cameroon,CMR,2023,HIV/TB,-0.1287599785530974,same-year SDI-quintile peers,HIV/TB,Structural high,False
Cameroon,CMR,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Cameroon,CMR,2023,Health resources,-0.1756107410999085,same-year SDI-quintile peers,Health resources,Structural high,False
Cabo Verde,CPV,2023,Household energy/HAP,-0.7370203937098471,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Cabo Verde,CPV,2023,Ambient PM2.5,-0.0795569741688092,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Cabo Verde,CPV,2023,Climate/transmission,0.5429336157193764,same-year SDI-quintile peers,Climate/transmission,Neither,True
Cabo Verde,CPV,2023,WASH,-0.3145450982537547,same-year SDI-quintile peers,WASH,Neither,False
Cabo Verde,CPV,2023,Immunisation/UHC,-0.0674985537004108,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Cabo Verde,CPV,2023,HIV/TB,-0.485583748935226,same-year SDI-quintile peers,HIV/TB,Neither,False
Cabo Verde,CPV,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Cabo Verde,CPV,2023,Health resources,0.4450712819484446,same-year SDI-quintile peers,Health resources,Neither,False
Chad,TCD,2023,Household energy/HAP,0.5349948148023183,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Chad,TCD,2023,Ambient PM2.5,0.7922873295423054,same-year SDI-quintile peers,Ambient PM2.5,Structural high,True
Chad,TCD,2023,Climate/transmission,-0.0619420921061276,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Chad,TCD,2023,WASH,1.3328897671955209,same-year SDI-quintile peers,WASH,Structural high,True
Chad,TCD,2023,Immunisation/UHC,1.5249360843762916,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Chad,TCD,2023,HIV/TB,-0.4288488225476751,same-year SDI-quintile peers,HIV/TB,Structural high,False
Chad,TCD,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Chad,TCD,2023,Health resources,0.6564735246748412,same-year SDI-quintile peers,Health resources,Structural high,True
Côte d'Ivoire,CIV,2023,Household energy/HAP,-1.2126136020357183,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Côte d'Ivoire,CIV,2023,Ambient PM2.5,-0.6676108533332296,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Côte d'Ivoire,CIV,2023,Climate/transmission,0.8445693988466895,same-year SDI-quintile peers,Climate/transmission,Neither,True
Côte d'Ivoire,CIV,2023,WASH,-0.0714330382908285,same-year SDI-quintile peers,WASH,Neither,False
Côte d'Ivoire,CIV,2023,Immunisation/UHC,-0.1069703036187694,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Côte d'Ivoire,CIV,2023,HIV/TB,-0.3735313327696382,same-year SDI-quintile peers,HIV/TB,Neither,False
Côte d'Ivoire,CIV,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Côte d'Ivoire,CIV,2023,Health resources,0.0190889999839778,same-year SDI-quintile peers,Health resources,Neither,False
Gambia,GMB,2023,Household energy/HAP,0.5581569955859398,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Gambia,GMB,2023,Ambient PM2.5,0.4886718048753783,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Gambia,GMB,2023,Climate/transmission,0.2299871087766079,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Gambia,GMB,2023,WASH,-0.5730716935308389,same-year SDI-quintile peers,WASH,Structural high,False
Gambia,GMB,2023,Immunisation/UHC,-0.4721861679484869,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Gambia,GMB,2023,HIV/TB,-0.2963911141650923,same-year SDI-quintile peers,HIV/TB,Structural high,False
Gambia,GMB,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Gambia,GMB,2023,Health resources,0.6260521934117743,same-year SDI-quintile peers,Health resources,Structural high,True
Ghana,GHA,2023,Household energy/HAP,0.4632105001092756,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Ghana,GHA,2023,Ambient PM2.5,0.533312777017805,same-year SDI-quintile peers,Ambient PM2.5,Neither,True
Ghana,GHA,2023,Climate/transmission,0.6618544529849492,same-year SDI-quintile peers,Climate/transmission,Neither,True
Ghana,GHA,2023,WASH,1.0787699096509278,same-year SDI-quintile peers,WASH,Neither,True
Ghana,GHA,2023,Immunisation/UHC,-0.3873472990367773,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Ghana,GHA,2023,HIV/TB,-0.2861906725367327,same-year SDI-quintile peers,HIV/TB,Neither,False
Ghana,GHA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Ghana,GHA,2023,Health resources,0.3597297328740618,same-year SDI-quintile peers,Health resources,Neither,False
Guinea,GIN,2023,Household energy/HAP,0.5778272397246882,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Guinea,GIN,2023,Ambient PM2.5,-0.2228496449820645,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Guinea,GIN,2023,Climate/transmission,0.3790607531762538,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Guinea,GIN,2023,WASH,0.2053952232830724,same-year SDI-quintile peers,WASH,Structural high,False
Guinea,GIN,2023,Immunisation/UHC,1.3109045088433486,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Guinea,GIN,2023,HIV/TB,-0.1726939769267869,same-year SDI-quintile peers,HIV/TB,Structural high,False
Guinea,GIN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Guinea,GIN,2023,Health resources,0.2630462828157783,same-year SDI-quintile peers,Health resources,Structural high,False
Guinea-Bissau,GNB,2023,Household energy/HAP,0.7889559608435168,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Guinea-Bissau,GNB,2023,Ambient PM2.5,0.1023416230761505,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Guinea-Bissau,GNB,2023,Climate/transmission,0.2611149329677532,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Guinea-Bissau,GNB,2023,WASH,0.6656941660237632,same-year SDI-quintile peers,WASH,Structural high,True
Guinea-Bissau,GNB,2023,Immunisation/UHC,0.1868148134998183,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Guinea-Bissau,GNB,2023,HIV/TB,-0.0447476967686456,same-year SDI-quintile peers,HIV/TB,Structural high,False
Guinea-Bissau,GNB,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Guinea-Bissau,GNB,2023,Health resources,-0.242962222171013,same-year SDI-quintile peers,Health resources,Structural high,False
Liberia,LBR,2023,Household energy/HAP,1.0481156325648524,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Liberia,LBR,2023,Ambient PM2.5,-0.8273295937375675,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Liberia,LBR,2023,Climate/transmission,0.8628306496400358,same-year SDI-quintile peers,Climate/transmission,Structural high,True
Liberia,LBR,2023,WASH,0.2702761393630062,same-year SDI-quintile peers,WASH,Structural high,False
Liberia,LBR,2023,Immunisation/UHC,-0.3317131983927577,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Liberia,LBR,2023,HIV/TB,-0.1024258215021469,same-year SDI-quintile peers,HIV/TB,Structural high,False
Liberia,LBR,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Liberia,LBR,2023,Health resources,-0.7267927213378704,same-year SDI-quintile peers,Health resources,Structural high,False
Mali,MLI,2023,Household energy/HAP,0.6532188784814206,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Mali,MLI,2023,Ambient PM2.5,0.3113842288567908,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Mali,MLI,2023,Climate/transmission,0.1724355583092293,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Mali,MLI,2023,WASH,-0.486422306225835,same-year SDI-quintile peers,WASH,Structural high,False
Mali,MLI,2023,Immunisation/UHC,0.1534879647607834,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Mali,MLI,2023,HIV/TB,-0.6909314773662837,same-year SDI-quintile peers,HIV/TB,Structural high,False
Mali,MLI,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Mali,MLI,2023,Health resources,0.5850355842125768,same-year SDI-quintile peers,Health resources,Structural high,True
Mauritania,MRT,2023,Household energy/HAP,-1.291470965195078,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Mauritania,MRT,2023,Ambient PM2.5,1.0213644168222105,same-year SDI-quintile peers,Ambient PM2.5,Structural high,True
Mauritania,MRT,2023,Climate/transmission,-0.0551317496026588,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Mauritania,MRT,2023,WASH,-0.4724087587173664,same-year SDI-quintile peers,WASH,Structural high,False
Mauritania,MRT,2023,Immunisation/UHC,-0.4180416998012096,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Mauritania,MRT,2023,HIV/TB,-0.728596682203463,same-year SDI-quintile peers,HIV/TB,Structural high,False
Mauritania,MRT,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Mauritania,MRT,2023,Health resources,-0.4643779842433826,same-year SDI-quintile peers,Health resources,Structural high,False
Niger,NER,2023,Household energy/HAP,0.8826689022715941,same-year SDI-quintile peers,Household energy/HAP,Structural high,True
Niger,NER,2023,Ambient PM2.5,2.232689278548768,same-year SDI-quintile peers,Ambient PM2.5,Structural high,True
Niger,NER,2023,Climate/transmission,-0.088641975909855,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Niger,NER,2023,WASH,1.2475750267660444,same-year SDI-quintile peers,WASH,Structural high,True
Niger,NER,2023,Immunisation/UHC,-0.1774717987903128,same-year SDI-quintile peers,Immunisation/UHC,Structural high,False
Niger,NER,2023,HIV/TB,-0.6697120181831703,same-year SDI-quintile peers,HIV/TB,Structural high,False
Niger,NER,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Niger,NER,2023,Health resources,0.7802477535186338,same-year SDI-quintile peers,Health resources,Structural high,True
Nigeria,NGA,2023,Household energy/HAP,-0.8431476677767363,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Nigeria,NGA,2023,Ambient PM2.5,2.2656957540415728,same-year SDI-quintile peers,Ambient PM2.5,Double-high,True
Nigeria,NGA,2023,Climate/transmission,0.5005077599435419,same-year SDI-quintile peers,Climate/transmission,Double-high,True
Nigeria,NGA,2023,WASH,-0.3855668820104532,same-year SDI-quintile peers,WASH,Double-high,False
Nigeria,NGA,2023,Immunisation/UHC,0.7386783627178959,same-year SDI-quintile peers,Immunisation/UHC,Double-high,True
Nigeria,NGA,2023,HIV/TB,-0.060249188440526,same-year SDI-quintile peers,HIV/TB,Double-high,False
Nigeria,NGA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Nigeria,NGA,2023,Health resources,-0.2237370764249095,same-year SDI-quintile peers,Health resources,Double-high,False
Sao Tome and Principe,STP,2023,Household energy/HAP,0.0361606447544635,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Sao Tome and Principe,STP,2023,Ambient PM2.5,-1.0083144307124057,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Sao Tome and Principe,STP,2023,Climate/transmission,1.0472857364705686,same-year SDI-quintile peers,Climate/transmission,Neither,True
Sao Tome and Principe,STP,2023,WASH,-0.298506244695602,same-year SDI-quintile peers,WASH,Neither,False
Sao Tome and Principe,STP,2023,Immunisation/UHC,-0.8130665638528254,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Sao Tome and Principe,STP,2023,HIV/TB,-0.8760506141743988,same-year SDI-quintile peers,HIV/TB,Neither,False
Sao Tome and Principe,STP,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Sao Tome and Principe,STP,2023,Health resources,-2.2158499810646024,same-year SDI-quintile peers,Health resources,Neither,False
Senegal,SEN,2023,Household energy/HAP,-0.5589011603069026,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Senegal,SEN,2023,Ambient PM2.5,0.7074856874808958,same-year SDI-quintile peers,Ambient PM2.5,Neither,True
Senegal,SEN,2023,Climate/transmission,0.1517701465593281,same-year SDI-quintile peers,Climate/transmission,Neither,False
Senegal,SEN,2023,WASH,-0.884107081192687,same-year SDI-quintile peers,WASH,Neither,False
Senegal,SEN,2023,Immunisation/UHC,-0.716487481414794,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Senegal,SEN,2023,HIV/TB,-0.4836941853346191,same-year SDI-quintile peers,HIV/TB,Neither,False
