location_name,iso3,domain,adverse_z_2000,adverse_z_2023,delta_adverse_z,catchup_or_lag,profile_2000,profile_2023,transition_pathway
Honduras,HND,Ambient PM2.5,0.5043540378210398,0.0006025935091434,-0.5037514443118964,catch-up,Neither,Neither,Neither -> Neither
Honduras,HND,Climate/transmission,0.0071162033796082,0.2024892457607582,0.19537304238115,lag,Neither,Neither,Neither -> Neither
Honduras,HND,HIV/TB,-0.3189802482123587,-0.824333439731052,-0.5053531915186933,catch-up,Neither,Neither,Neither -> Neither
Honduras,HND,Health resources,-0.0306584363039015,-1.8725377209675176,-1.841879284663616,catch-up,Neither,Neither,Neither -> Neither
Honduras,HND,Household energy/HAP,-0.336733901028873,-1.3794220669444393,-1.0426881659155662,catch-up,Neither,Neither,Neither -> Neither
Honduras,HND,Immunisation/UHC,-2.361768260701973,-0.3291524970395265,2.0326157636624465,lag,Neither,Neither,Neither -> Neither
Honduras,HND,WASH,-1.0229034242479689,-1.7296031339558648,-0.706699709707896,catch-up,Neither,Neither,Neither -> Neither
Hungary,HUN,Ambient PM2.5,0.1297664921528103,-0.1382182383972246,-0.2679847305500349,catch-up,Neither,Excess-only,Neither -> Excess-only
Hungary,HUN,Climate/transmission,-0.6910507413532146,-0.651229029303246,0.03982171204996865,lag,Neither,Excess-only,Neither -> Excess-only
Hungary,HUN,HIV/TB,-0.433589309056417,-0.5746155420362908,-0.14102623297987382,catch-up,Neither,Excess-only,Neither -> Excess-only
Hungary,HUN,Health resources,0.2817743565557892,0.5816426743749206,0.29986831781913137,lag,Neither,Excess-only,Neither -> Excess-only
Hungary,HUN,Household energy/HAP,-0.192539582835498,-0.7221623068371246,-0.5296227240016266,catch-up,Neither,Excess-only,Neither -> Excess-only
Hungary,HUN,Immunisation/UHC,-1.253555753543021,-0.4969294872931897,0.7566262662498313,lag,Neither,Excess-only,Neither -> Excess-only
Hungary,HUN,WASH,-0.2107260279113029,-0.3403620869795009,-0.12963605906819797,catch-up,Neither,Excess-only,Neither -> Excess-only
Iceland,ISL,Ambient PM2.5,-0.755478948048387,-0.677264764870021,0.07821418317836604,lag,Neither,Neither,Neither -> Neither
Iceland,ISL,Climate/transmission,-0.6038153784209035,-0.700220701452649,-0.09640532303174554,catch-up,Neither,Neither,Neither -> Neither
Iceland,ISL,HIV/TB,-0.4397786114878013,-0.6831498341065889,-0.24337122261878763,catch-up,Neither,Neither,Neither -> Neither
Iceland,ISL,Health resources,-1.4181522544071432,-1.414601264794005,0.0035509896131382668,lag,Neither,Neither,Neither -> Neither
Iceland,ISL,Household energy/HAP,-0.8276786251781574,0.118127746636918,0.9458063718150753,lag,Neither,Neither,Neither -> Neither
Iceland,ISL,Immunisation/UHC,-0.8242380946816622,-0.5605395067085013,0.2636985879731609,lag,Neither,Neither,Neither -> Neither
Iceland,ISL,WASH,-0.4162957950911772,-0.4172728242462626,-0.000977029155085407,catch-up,Neither,Neither,Neither -> Neither
India,IND,Ambient PM2.5,1.3012918985132973,2.5304741456471094,1.229182247133812,lag,Double-high,Double-high,Double-high -> Double-high
India,IND,Climate/transmission,-0.1243941034833535,-0.0312409755421497,0.0931531279412038,lag,Double-high,Double-high,Double-high -> Double-high
India,IND,HIV/TB,-0.0711155546663516,-0.1128328331904612,-0.0417172785241096,catch-up,Double-high,Double-high,Double-high -> Double-high
India,IND,Health resources,0.5621525209724236,0.5639095952002975,0.001757074227873856,lag,Double-high,Double-high,Double-high -> Double-high
India,IND,Household energy/HAP,0.0699279681515426,-0.646248607228788,-0.7161765753803305,catch-up,Double-high,Double-high,Double-high -> Double-high
India,IND,Immunisation/UHC,0.3438794188880116,-0.5025732782723855,-0.8464526971603972,catch-up,Double-high,Double-high,Double-high -> Double-high
India,IND,WASH,0.0427898675861979,-0.4632585111200957,-0.5060483787062936,catch-up,Double-high,Double-high,Double-high -> Double-high
Indonesia,IDN,Ambient PM2.5,0.081318997209895,-0.3088460359343818,-0.3901650331442768,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Indonesia,IDN,Climate/transmission,1.0673014721998657,0.7121288476265398,-0.3551726245733259,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Indonesia,IDN,HIV/TB,0.3588440323891936,0.4904767622755989,0.1316327298864053,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Indonesia,IDN,Health resources,1.133649619766087,0.5458383455602132,-0.5878112742058739,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Indonesia,IDN,Household energy/HAP,1.3371731543997931,-0.3324408534586824,-1.6696140078584756,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Indonesia,IDN,Immunisation/UHC,1.5466383987685812,0.401002762008922,-1.1456356367596592,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Indonesia,IDN,Nutrition,1.1734232993496838,0.9694250928137216,-0.20399820653596223,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Indonesia,IDN,WASH,2.0708202884426123,0.7443693528233775,-1.3264509356192349,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Iran (Islamic Republic of),IRN,Ambient PM2.5,0.991732780300016,2.4840377846134585,1.4923050043134425,lag,Neither,Neither,Neither -> Neither
Iran (Islamic Republic of),IRN,Climate/transmission,-0.9120512882955194,-1.1125293772470666,-0.20047808895154717,catch-up,Neither,Neither,Neither -> Neither
Iran (Islamic Republic of),IRN,HIV/TB,-0.5184772026389929,-0.5964179946432678,-0.07794079200427495,catch-up,Neither,Neither,Neither -> Neither
Iran (Islamic Republic of),IRN,Health resources,0.5268574927094474,0.4292003441287464,-0.09765714858070096,catch-up,Neither,Neither,Neither -> Neither
Iran (Islamic Republic of),IRN,Household energy/HAP,-0.9122724128131005,-0.6498152478765518,0.2624571649365487,lag,Neither,Neither,Neither -> Neither
Iran (Islamic Republic of),IRN,Immunisation/UHC,-0.3253083684883396,-0.2920565392885405,0.03325182919979913,lag,Neither,Neither,Neither -> Neither
Iran (Islamic Republic of),IRN,WASH,-0.3909272680154594,-0.1641844455169754,0.22674282249848401,lag,Neither,Neither,Neither -> Neither
Iraq,IRQ,Ambient PM2.5,1.13843323543746,1.8925111974206927,0.7540779619832327,lag,Double-high,Excess-only,Double-high -> Excess-only
Iraq,IRQ,Climate/transmission,-0.7047950899055494,-0.5079072210994343,0.19688786880611509,lag,Double-high,Excess-only,Double-high -> Excess-only
Iraq,IRQ,HIV/TB,-0.6614155554231793,-0.6749539857482503,-0.01353843032507096,catch-up,Double-high,Excess-only,Double-high -> Excess-only
Iraq,IRQ,Health resources,,0.0401604640002805,,stable,Double-high,Excess-only,Double-high -> Excess-only
Iraq,IRQ,Household energy/HAP,-1.563019037672244,-0.617766056243528,0.9452529814287159,lag,Double-high,Excess-only,Double-high -> Excess-only
Iraq,IRQ,Immunisation/UHC,-0.6022089679297168,0.0724041321003504,0.6746131000300672,lag,Double-high,Excess-only,Double-high -> Excess-only
Iraq,IRQ,Nutrition,-0.6513771266016064,,,stable,Double-high,Excess-only,Double-high -> Excess-only
Iraq,IRQ,WASH,-1.0232801892688932,-0.759643885621083,0.2636363036478102,lag,Double-high,Excess-only,Double-high -> Excess-only
Ireland,IRL,Ambient PM2.5,-0.401968455058467,-0.5189589581581314,-0.11699050309966441,catch-up,Neither,Neither,Neither -> Neither
Ireland,IRL,Climate/transmission,-0.0762337709457874,-0.0863016643210138,-0.0100678933752264,catch-up,Neither,Neither,Neither -> Neither
Ireland,IRL,HIV/TB,-0.3640189276927161,-0.4814418349956391,-0.11742290730292299,catch-up,Neither,Neither,Neither -> Neither
Ireland,IRL,Health resources,-0.4752755465337103,-1.1496882579350225,-0.6744127114013122,catch-up,Neither,Neither,Neither -> Neither
Ireland,IRL,Household energy/HAP,-0.8916638939802602,0.118127746636918,1.0097916406171783,lag,Neither,Neither,Neither -> Neither
Ireland,IRL,Immunisation/UHC,0.61901014682127,-0.1883834733887646,-0.8073936202100346,catch-up,Neither,Neither,Neither -> Neither
Ireland,IRL,WASH,2.1932071291644584,1.097398801978037,-1.0958083271864214,catch-up,Neither,Neither,Neither -> Neither
Israel,ISR,Ambient PM2.5,0.4801882915986928,0.3641648330886901,-0.11602345851000273,catch-up,Neither,Neither,Neither -> Neither
Israel,ISR,Climate/transmission,0.2804359310296079,0.4011505648724845,0.12071463384287662,lag,Neither,Neither,Neither -> Neither
Israel,ISR,HIV/TB,-0.4517898257030679,-0.7207994419645054,-0.2690096162614375,catch-up,Neither,Neither,Neither -> Neither
Israel,ISR,Health resources,-0.2204674746486237,0.0286112107501023,0.24907868539872602,lag,Neither,Neither,Neither -> Neither
Israel,ISR,Household energy/HAP,-0.9175945587393022,-0.3124966269926483,0.6050979317466538,lag,Neither,Neither,Neither -> Neither
Israel,ISR,Immunisation/UHC,-0.1827176642749768,-0.6362858220342136,-0.45356815775923676,catch-up,Neither,Neither,Neither -> Neither
Israel,ISR,WASH,-0.5417460242013662,-0.5265654202281201,0.015180603973246054,lag,Neither,Neither,Neither -> Neither
Italy,ITA,Ambient PM2.5,0.5148430686693267,-0.102851676478244,-0.6176947451475707,catch-up,Neither,Neither,Neither -> Neither
Italy,ITA,Climate/transmission,-0.294103542083558,-0.2153952586702277,0.07870828341333028,lag,Neither,Neither,Neither -> Neither
Italy,ITA,HIV/TB,-0.2768182628417245,-0.2915865845275174,-0.014768321685792896,catch-up,Neither,Neither,Neither -> Neither
Italy,ITA,Health resources,-0.1076785639652232,-0.0937143335938136,0.013964230371409592,lag,Neither,Neither,Neither -> Neither
Italy,ITA,Household energy/HAP,-0.8086044789802547,-0.3737075852819537,0.434896893698301,lag,Neither,Neither,Neither -> Neither
Italy,ITA,Immunisation/UHC,0.7020581863981671,-0.3469136182775627,-1.0489718046757297,catch-up,Neither,Neither,Neither -> Neither
Italy,ITA,WASH,-0.3066170924712421,-0.5048640655562446,-0.19824697308500255,catch-up,Neither,Neither,Neither -> Neither
Jamaica,JAM,Ambient PM2.5,-0.58986816097357,0.2246292713021241,0.814497432275694,lag,Neither,Neither,Neither -> Neither
Jamaica,JAM,Climate/transmission,1.011150091068434,1.08261065988157,0.071460568813136,lag,Neither,Neither,Neither -> Neither
Jamaica,JAM,HIV/TB,-0.3257281462620319,-0.4455299041286589,-0.119801757866627,catch-up,Neither,Neither,Neither -> Neither
Jamaica,JAM,Health resources,-0.6637725556974471,1.0047364260072,1.668508981704647,lag,Neither,Neither,Neither -> Neither
Jamaica,JAM,Household energy/HAP,-0.2512793169197076,0.94093327549081,1.1922125924105176,lag,Neither,Neither,Neither -> Neither
Jamaica,JAM,Immunisation/UHC,0.1837377427813088,-0.0427193773970803,-0.2264571201783891,catch-up,Neither,Neither,Neither -> Neither
Jamaica,JAM,Nutrition,-1.0170517038117055,,,stable,Neither,Neither,Neither -> Neither
Jamaica,JAM,WASH,-0.3944262860373696,1.2683463248442035,1.6627726108815732,lag,Neither,Neither,Neither -> Neither
Japan,JPN,Ambient PM2.5,-0.3803796663884584,-0.2771528302383558,0.10322683615010259,lag,Neither,Neither,Neither -> Neither
Japan,JPN,Climate/transmission,-0.2329150136570394,-0.1223929825901995,0.1105220310668399,lag,Neither,Neither,Neither -> Neither
Japan,JPN,HIV/TB,0.0962589506869098,-0.4442353069651805,-0.5404942576520902,catch-up,Neither,Neither,Neither -> Neither
Japan,JPN,Health resources,-0.1740003973466915,-0.2222630808537977,-0.04826268350710619,catch-up,Neither,Neither,Neither -> Neither
Japan,JPN,Household energy/HAP,-0.7461946090381706,-0.06760191017542,0.6785926988627506,lag,Neither,Neither,Neither -> Neither
Japan,JPN,Immunisation/UHC,1.2176447596504942,-0.7020410998509571,-1.9196858595014512,catch-up,Neither,Neither,Neither -> Neither
Japan,JPN,Nutrition,0.4253627843439257,,,stable,Neither,Neither,Neither -> Neither
Japan,JPN,WASH,0.2045442986431578,-0.3475856993747419,-0.5521299980178996,catch-up,Neither,Neither,Neither -> Neither
Jordan,JOR,Ambient PM2.5,-0.4983887316936916,1.0228062184561368,1.5211949501498285,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Jordan,JOR,Climate/transmission,-0.986747382738282,-1.0506923371702523,-0.06394495443197035,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Jordan,JOR,HIV/TB,-0.4874433512536431,-0.6890762084280031,-0.20163285717436003,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Jordan,JOR,Health resources,0.0179616620707549,1.0600580451306665,1.0420963830599115,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Jordan,JOR,Household energy/HAP,-0.5758193140504981,1.4031338927225487,1.9789532067730469,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Jordan,JOR,Immunisation/UHC,-0.3172174045673074,0.6151045761749779,0.9323219807422853,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Jordan,JOR,Nutrition,,0.2237945172806366,,stable,Excess-only,Excess-only,Excess-only -> Excess-only
Jordan,JOR,WASH,-1.3904247398931957,-0.0358744091953359,1.35455033069786,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Kazakhstan,KAZ,Ambient PM2.5,-0.319966941897359,0.2227099531955921,0.5426768950929511,lag,Neither,Neither,Neither -> Neither
Kazakhstan,KAZ,Climate/transmission,-1.2753723752639383,-1.167104648540523,0.10826772672341534,lag,Neither,Neither,Neither -> Neither
Kazakhstan,KAZ,HIV/TB,0.2313164222434252,0.5697131501846656,0.3383967279412404,lag,Neither,Neither,Neither -> Neither
Kazakhstan,KAZ,Health resources,-0.1598991390632511,0.4032657888131932,0.5631649278764443,lag,Neither,Neither,Neither -> Neither
Kazakhstan,KAZ,Household energy/HAP,0.2723472196203547,-0.3923546729020884,-0.664701892522443,catch-up,Neither,Neither,Neither -> Neither
Kazakhstan,KAZ,Immunisation/UHC,-0.3754525527470979,-0.6231275904864559,-0.24767503773935806,catch-up,Neither,Neither,Neither -> Neither
Kazakhstan,KAZ,WASH,0.6095109678722452,0.1438699327759445,-0.4656410350963007,catch-up,Neither,Neither,Neither -> Neither
Kenya,KEN,Ambient PM2.5,-0.7453468333227313,-0.0749816537304281,0.6703651795923032,lag,Double-high,Double-high,Double-high -> Double-high
Kenya,KEN,Climate/transmission,-0.8620103837120089,-0.6453721344560405,0.21663824925596842,lag,Double-high,Double-high,Double-high -> Double-high
Kenya,KEN,HIV/TB,0.6326225737938455,0.022630758812146,-0.6099918149816994,catch-up,Double-high,Double-high,Double-high -> Double-high
Kenya,KEN,Health resources,0.4157595178962892,0.6953690366670514,0.27960951877076223,lag,Double-high,Double-high,Double-high -> Double-high
Kenya,KEN,Household energy/HAP,0.4342274632347192,0.93582198460522,0.5015945213705009,lag,Double-high,Double-high,Double-high -> Double-high
Kenya,KEN,Immunisation/UHC,0.0089168515716613,-0.304981969628351,-0.3138988212000123,catch-up,Double-high,Double-high,Double-high -> Double-high
Kenya,KEN,Nutrition,-0.086085021611159,,,stable,Double-high,Double-high,Double-high -> Double-high
Kenya,KEN,WASH,0.6551440528965026,2.107410361475031,1.4522663085785283,lag,Double-high,Double-high,Double-high -> Double-high
Kiribati,KIR,Ambient PM2.5,-1.6420549156212825,-1.3380409186752282,0.30401399694605424,lag,Neither,Structural high,Neither -> Structural high
Kiribati,KIR,Climate/transmission,1.096107439262139,0.9534156372801998,-0.1426918019819392,catch-up,Neither,Structural high,Neither -> Structural high
Kiribati,KIR,HIV/TB,2.350733304720796,2.7012737060619108,0.35054040134111464,lag,Neither,Structural high,Neither -> Structural high
Kiribati,KIR,Health resources,-0.129399846595186,0.2811601218128522,0.4105599684080382,lag,Neither,Structural high,Neither -> Structural high
Kiribati,KIR,Household energy/HAP,0.5881211659630217,1.7702253532579924,1.1821041872949707,lag,Neither,Structural high,Neither -> Structural high
Kiribati,KIR,Immunisation/UHC,-0.0759712907577577,-0.0277051397288297,0.048266151028928,lag,Neither,Structural high,Neither -> Structural high
Kiribati,KIR,WASH,0.3013099970418721,1.2469931903917335,0.9456831933498614,lag,Neither,Structural high,Neither -> Structural high
Kuwait,KWT,Ambient PM2.5,2.4390902849596725,2.846696738812293,0.4076064538526203,lag,Excess-only,Double-high,Excess-only -> Double-high
Kuwait,KWT,Climate/transmission,-0.0204348794818323,-0.0199707392457168,0.00046414023611550045,lag,Excess-only,Double-high,Excess-only -> Double-high
Kuwait,KWT,HIV/TB,-0.1867090294488998,-0.5369659341783745,-0.3502569047294747,catch-up,Excess-only,Double-high,Excess-only -> Double-high
Kuwait,KWT,Health resources,1.1080992406568808,0.4876924044454513,-0.6204068362114294,catch-up,Excess-only,Double-high,Excess-only -> Double-high
Kuwait,KWT,Household energy/HAP,1.0326248015993424,0.118127746636918,-0.9144970549624245,catch-up,Excess-only,Double-high,Excess-only -> Double-high
Kuwait,KWT,Immunisation/UHC,-0.7581270066377628,-0.6746693222518066,0.08345768438595613,lag,Excess-only,Double-high,Excess-only -> Double-high
Kuwait,KWT,Nutrition,,-0.12721425837096,,stable,Excess-only,Double-high,Excess-only -> Double-high
Kuwait,KWT,WASH,-0.5417472150306917,-0.5343260169820003,0.0074211980486913465,lag,Excess-only,Double-high,Excess-only -> Double-high
